Time_spent_Alone,Social_event_attendance,Going_outside,Friends_circle_size,Post_frequency,Personality,Stage_fear_No,Stage_fear_Yes,Drained_after_socializing_No,Drained_after_socializing_Yes,Interaction_Time,Social_Stress,Friends_to_Events_Ratio,Social_Media_Engagement,Social_Behavior,Energy_Social
6.0,2.0,2.0,1.0,1.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.49999750001249993,2.0,1.6666666666666667,0
10.0,0.0,0.0,3.0,0.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,300000.0,0.0,1.0,0
3.0,6.0,3.0,10.0,6.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,1.6666638888935186,36.0,6.333333333333333,1
7.0,0.0,2.0,3.0,0.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,300000.0,0.0,1.6666666666666667,0
8.0,2.0,1.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,1.4999925000374998,4.0,2.0,0
6.0,2.0,0.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,1.4999925000374998,2.0,1.6666666666666667,0
8.0,1.0,1.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,1.9999800001999979,1.0,1.3333333333333333,0
7.0,0.0,0.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,199999.99999999997,0.0,0.6666666666666666,0
8.0,0.0,3.0,3.0,2.0,Introvert,1.0,0.0,0.0,1.0,3.0,1,300000.0,0.0,2.0,0
5.0,2.0,1.0,2.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.9999950000249999,4.0,1.6666666666666667,0
4.505816002819881,2.0,2.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.49999750001249993,4.0,1.6666666666666667,0
8.0,2.0,2.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.49999750001249993,0.0,1.6666666666666667,0
5.0,0.0,1.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,199999.99999999997,0.0,1.0,0
4.0,1.0,0.0,2.0,2.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,1.9999800001999979,2.0,1.0,0
7.0,2.0,0.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,1.4999925000374998,4.0,1.6666666666666667,0
9.0,0.0,1.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,199999.99999999997,0.0,1.0,0
9.0,1.0,1.0,2.0,0.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,1.9999800001999979,0.0,1.3333333333333333,0
5.0,1.0,1.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,1.9999800001999979,1.0,1.3333333333333333,0
7.0,1.0,2.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,2.9999700002999967,1.0,2.0,0
7.0,0.0,1.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,99999.99999999999,0.0,0.6666666666666666,0
5.0,2.0,0.0,2.0,0.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.9999950000249999,0.0,1.3333333333333333,0
7.0,0.0,0.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,99999.99999999999,0.0,0.3333333333333333,0
8.0,0.0,0.0,3.0,0.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,300000.0,0.0,1.0,0
4.0,2.0,2.0,6.268862911795962,0.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,3.134415783819062,0.0,3.4229543039319874,0
6.0,2.0,0.0,3.0,0.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,1.4999925000374998,0.0,1.6666666666666667,0
5.0,2.0,1.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.49999750001249993,4.0,1.3333333333333333,0
4.0,1.0,0.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,2.9999700002999967,2.0,1.3333333333333333,0
9.0,0.0,2.0,2.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,199999.99999999997,0.0,1.3333333333333333,0
6.0,0.0,2.0,1.0,2.0,Introvert,1.0,0.0,0.0,1.0,2.0,1,99999.99999999999,0.0,1.0,0
9.0,2.0,0.0,1.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.49999750001249993,2.0,1.0,0
9.0,2.0,2.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.49999750001249993,4.0,1.6666666666666667,0
5.0,1.0,0.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,2.9999700002999967,2.0,1.3333333333333333,0
4.0,0.0,1.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,99999.99999999999,0.0,0.6666666666666666,0
8.0,2.0,2.0,1.0,0.0,Introvert,0.0,1.0,1.0,0.0,4.0,1,0.49999750001249993,0.0,1.6666666666666667,1
6.0,2.0,1.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.9999950000249999,2.0,1.6666666666666667,0
8.0,1.0,0.0,1.0,1.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,0.9999900000999989,1.0,0.6666666666666666,0
7.0,1.0,1.0,3.0,3.564726631393298,Introvert,0.0,1.0,0.0,1.0,2.0,1,2.9999700002999967,3.564726631393298,1.6666666666666667,0
7.0,0.0,2.0,2.0,0.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,199999.99999999997,0.0,1.3333333333333333,0
4.0,0.0,2.0,2.0,3.564726631393298,Introvert,0.0,1.0,0.0,1.0,2.0,1,199999.99999999997,0.0,1.3333333333333333,0
7.0,0.0,0.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,300000.0,0.0,1.0,0
9.0,2.0,0.0,2.0,0.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.9999950000249999,0.0,1.3333333333333333,0
4.0,2.0,1.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,1.4999925000374998,4.0,2.0,0
9.0,0.0,0.0,2.0,0.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,199999.99999999997,0.0,0.6666666666666666,0
5.0,1.0,2.0,2.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,1.9999800001999979,2.0,1.6666666666666667,0
4.0,0.0,0.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,99999.99999999999,0.0,0.3333333333333333,0
4.0,1.0,1.0,2.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,1.9999800001999979,2.0,1.3333333333333333,0
8.0,0.0,0.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,300000.0,0.0,1.0,0
5.0,0.0,1.0,2.0,2.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,199999.99999999997,0.0,1.0,0
7.0,2.0,2.0,3.0,0.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,1.4999925000374998,0.0,2.3333333333333335,0
9.0,0.0,1.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,199999.99999999997,0.0,1.0,0
6.0,2.0,0.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.49999750001249993,4.0,1.0,0
9.0,0.0,2.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,300000.0,0.0,1.6666666666666667,0
5.0,2.0,2.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,1.4999925000374998,4.0,2.3333333333333335,0
7.0,0.0,0.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,300000.0,0.0,1.0,0
4.0,2.0,0.0,1.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.49999750001249993,2.0,1.0,0
9.0,1.0,2.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,2.9999700002999967,1.0,2.0,0
4.0,0.0,1.0,1.0,1.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,99999.99999999999,0.0,0.6666666666666666,0
7.0,0.0,0.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,300000.0,0.0,1.0,0
4.0,0.0,2.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,300000.0,0.0,1.6666666666666667,0
7.0,1.0,0.0,3.0,0.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,2.9999700002999967,0.0,1.3333333333333333,0
7.0,1.0,1.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,2.9999700002999967,1.0,1.6666666666666667,0
4.0,2.0,0.0,1.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.49999750001249993,2.0,1.0,0
9.0,1.0,1.0,2.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,1.9999800001999979,2.0,1.3333333333333333,0
8.0,0.0,0.0,1.0,1.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,99999.99999999999,0.0,0.3333333333333333,0
8.0,2.0,2.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.49999750001249993,0.0,1.6666666666666667,0
7.0,2.0,2.0,2.0,2.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.9999950000249999,4.0,2.0,0
9.0,1.0,1.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,1.9999800001999979,1.0,1.3333333333333333,0
8.0,2.0,1.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,1.4999925000374998,4.0,2.0,0
5.0,0.0,1.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,99999.99999999999,0.0,0.6666666666666666,0
4.0,0.0,0.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,300000.0,0.0,1.0,0
4.0,0.0,1.0,1.0,1.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,99999.99999999999,0.0,0.6666666666666666,0
8.0,1.0,2.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.9999900000999989,0.0,1.3333333333333333,0
8.0,0.0,1.0,1.0,3.564726631393298,Introvert,0.0,1.0,0.0,1.0,1.0,1,99999.99999999999,0.0,0.6666666666666666,0
6.0,0.0,2.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,99999.99999999999,0.0,1.0,0
4.0,2.0,1.0,1.0,1.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.49999750001249993,2.0,1.3333333333333333,0
9.0,1.0,2.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,1.9999800001999979,1.0,1.6666666666666667,0
9.0,2.0,1.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,1.4999925000374998,4.0,2.0,0
5.0,1.0,3.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.9999900000999989,0.0,1.6666666666666667,0
4.0,2.0,1.0,3.0,0.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,1.4999925000374998,0.0,2.0,0
5.0,2.0,1.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,1.4999925000374998,2.0,2.0,0
4.0,0.0,1.0,3.0,0.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,300000.0,0.0,1.3333333333333333,0
7.0,0.0,0.0,6.268862911795962,1.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,626886.2911795961,0.0,2.089620970598654,0
7.0,2.0,2.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,1.4999925000374998,2.0,2.3333333333333335,0
5.0,2.0,2.0,2.0,2.0,Introvert,0.0,1.0,0.0,1.0,4.0,1,0.9999950000249999,4.0,2.0,0
4.0,1.0,2.0,2.0,0.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,1.9999800001999979,0.0,1.6666666666666667,0
9.0,1.0,1.0,2.0,0.0,Introvert,1.0,0.0,0.0,1.0,2.0,1,1.9999800001999979,0.0,1.3333333333333333,0
7.0,1.0,1.0,3.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,2.9999700002999967,1.0,1.6666666666666667,0
6.0,0.0,0.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,99999.99999999999,0.0,0.3333333333333333,0
7.0,1.0,0.0,2.0,2.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,1.9999800001999979,2.0,1.0,0
6.0,2.0,0.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.9999950000249999,2.0,1.3333333333333333,0
9.0,2.0,0.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,1.4999925000374998,4.0,1.6666666666666667,0
7.0,1.0,2.0,2.0,0.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,1.9999800001999979,0.0,1.6666666666666667,0
5.0,0.0,1.0,3.0,2.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,300000.0,0.0,1.3333333333333333,0
4.0,0.0,0.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,199999.99999999997,0.0,0.6666666666666666,0
4.0,2.0,1.0,2.0,1.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.9999950000249999,2.0,1.6666666666666667,0
4.0,0.0,0.0,1.0,0.0,Introvert,0.0,1.0,0.0,1.0,0.0,1,99999.99999999999,0.0,0.3333333333333333,0
8.0,3.963354474982382,0.0,6.268862911795962,3.564726631393298,Introvert,0.0,1.0,0.0,1.0,3.963354474982382,1,1.5817023519705005,14.1282752466215,3.410739128926115,0
7.0,1.0,2.0,1.0,1.0,Introvert,0.0,1.0,0.0,1.0,3.0,1,0.9999900000999989,1.0,1.3333333333333333,0
4.0,0.0,1.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,99999.99999999999,0.0,0.6666666666666666,0
4.0,1.0,1.0,2.0,0.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,1.9999800001999979,0.0,1.3333333333333333,0
7.0,1.0,1.0,1.0,2.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.9999900000999989,2.0,1.0,0
7.0,0.0,1.0,2.0,0.0,Introvert,0.0,1.0,0.0,1.0,1.0,1,199999.99999999997,0.0,1.0,0
5.0,1.0,1.0,1.0,1.0,Introvert,0.0,1.0,0.0,1.0,2.0,1,0.9999900000999989,1.0,1.0,0
3.0,4.0,5.0,6.0,4.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,1.499996250009375,16.0,5.0,1
3.0,3.0,7.0,8.0,7.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,2.666657777807407,21.0,6.0,1
3.0,4.0,4.0,7.0,5.0,Extrovert,1.0,0.0,1.0,0.0,8.0,0,1.7499956250109376,20.0,5.0,1
3.0,6.0,5.0,6.0,6.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,0.9999983333361112,36.0,5.666666666666667,1
0.0,3.0,4.0,6.0,5.0,Extrovert,1.0,0.0,1.0,0.0,7.0,0,1.9999933333555555,15.0,4.333333333333333,1
0.0,6.0,6.0,4.0,3.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,0.6666655555574075,18.0,5.333333333333333,1
3.0,4.0,6.0,7.0,7.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.7499956250109376,28.0,5.666666666666667,1
0.0,6.0,6.0,9.0,4.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.4999975000041668,24.0,7.0,1
0.0,5.0,5.0,6.268862911795962,9.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.2537700748190428,45.0,5.422954303931988,1
0.0,4.0,7.0,8.0,4.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.9999950000125002,16.0,6.333333333333333,1
1.0,4.0,3.0,6.268862911795962,5.0,Extrovert,1.0,0.0,1.0,0.0,7.0,0,1.5672118099194658,20.0,4.422954303931987,1
0.0,6.0,3.0,8.0,4.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,1.333331111114815,24.0,5.666666666666667,1
0.0,5.0,4.0,7.0,3.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,1.3999972000056,15.0,5.333333333333333,1
0.0,7.0,4.0,7.0,4.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,0.9999985714306123,28.0,6.0,1
0.0,3.0,7.0,6.0,3.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.9999933333555555,9.0,5.333333333333333,1
2.0,6.0,5.0,4.0,9.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,0.6666655555574075,54.0,5.0,1
3.0,7.0,7.0,4.0,9.0,Extrovert,1.0,0.0,1.0,0.0,14.0,0,0.571427755103207,63.0,6.0,1
4.505816002819881,3.0,6.0,4.0,8.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,1.3333288889037036,24.0,4.333333333333333,1
0.0,3.0,5.0,7.0,3.0,Extrovert,1.0,0.0,1.0,0.0,8.0,0,2.333325555581481,9.0,5.0,1
1.0,7.0,6.0,6.0,3.0,Extrovert,1.0,0.0,1.0,0.0,13.0,0,0.8571416326548106,21.0,6.333333333333333,1
4.505816002819881,6.0,4.0,4.0,5.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,0.6666655555574075,30.0,4.666666666666667,1
3.0,3.0,6.0,7.0,8.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,2.333325555581481,24.0,5.333333333333333,1
2.0,6.0,6.0,5.0,9.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,0.8333319444467593,54.0,5.666666666666667,1
3.0,7.0,4.0,6.0,6.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,0.8571416326548106,42.0,5.666666666666667,1
0.0,6.0,6.0,8.0,6.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.333331111114815,36.0,6.666666666666667,1
0.0,3.0,6.0,8.0,7.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,2.666657777807407,21.0,5.666666666666667,1
1.0,4.0,6.0,9.0,9.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,2.2499943750140625,36.0,6.333333333333333,1
1.0,7.0,6.0,8.0,5.0,Extrovert,1.0,0.0,1.0,0.0,13.0,0,1.142855510206414,35.0,7.0,1
2.0,4.0,6.0,7.0,3.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.7499956250109376,12.0,5.666666666666667,1
1.0,4.0,7.0,4.0,7.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,0.9999975000062501,28.0,5.0,1
1.0,3.963354474982382,7.0,5.0,3.0,Extrovert,1.0,0.0,1.0,0.0,10.963354474982381,0,1.261554427194644,11.890063424947147,5.321118158327461,1
1.0,5.0,5.0,5.0,7.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,0.9999980000040001,35.0,5.0,1
0.0,7.0,5.0,6.0,7.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,0.8571416326548106,49.0,6.0,1
0.0,6.0,4.0,4.0,7.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,0.6666655555574075,42.0,4.666666666666667,1
3.0,6.0,5.0,7.0,9.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.1666647222254631,54.0,6.0,1
2.0,7.0,7.0,9.0,9.0,Extrovert,1.0,0.0,1.0,0.0,14.0,0,1.2857124489822158,63.0,7.666666666666667,1
2.0,4.0,5.0,6.0,3.564726631393298,Extrovert,1.0,0.0,1.0,0.0,9.0,0,1.499996250009375,14.258906525573192,5.0,1
1.0,3.963354474982382,4.0,8.0,4.0,Extrovert,1.0,0.0,1.0,0.0,7.963354474982382,0,2.01848708351143,15.853417899929529,5.321118158327461,1
3.0,4.0,7.0,7.0,7.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.7499956250109376,28.0,6.0,1
2.0,3.0,6.0,4.0,5.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,1.3333288889037036,15.0,4.333333333333333,1
0.0,6.0,5.0,4.0,9.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,0.6666655555574075,54.0,5.0,1
3.0,3.0,4.0,4.0,8.0,Extrovert,1.0,0.0,1.0,0.0,7.0,0,1.3333288889037036,24.0,3.6666666666666665,1
0.0,4.0,7.0,8.0,7.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.9999950000125002,28.0,6.333333333333333,1
0.0,7.0,7.0,9.0,7.0,Extrovert,1.0,0.0,1.0,0.0,14.0,0,1.2857124489822158,49.0,7.666666666666667,1
2.0,6.0,4.0,7.0,5.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.1666647222254631,30.0,5.666666666666667,1
2.0,6.0,4.0,5.0,9.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,0.8333319444467593,54.0,5.0,1
0.0,3.0,5.0,4.0,7.0,Extrovert,1.0,0.0,1.0,0.0,8.0,0,1.3333288889037036,21.0,4.0,1
1.0,5.0,7.0,4.0,5.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,0.7999984000032001,25.0,5.333333333333333,1
3.0,4.0,7.0,9.0,6.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,2.2499943750140625,24.0,6.666666666666667,1
3.0,6.0,4.0,5.0,6.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,0.8333319444467593,36.0,5.0,1
3.0,4.0,7.0,5.0,6.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.2499968750078125,24.0,5.333333333333333,1
1.0,6.0,7.0,8.0,3.564726631393298,Extrovert,1.0,0.0,1.0,0.0,13.0,0,1.333331111114815,21.388359788359786,7.0,1
3.0,5.0,5.0,4.0,3.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,0.7999984000032001,15.0,4.666666666666667,1
0.0,7.0,7.0,8.0,6.0,Extrovert,1.0,0.0,1.0,0.0,14.0,0,1.142855510206414,42.0,7.333333333333333,1
3.0,7.0,4.0,9.0,5.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.2857124489822158,35.0,6.666666666666667,1
0.0,4.0,6.0,8.0,9.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.9999950000125002,36.0,6.0,1
0.0,4.0,5.0,9.0,4.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,2.2499943750140625,16.0,6.0,1
2.0,7.0,4.0,4.0,8.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,0.571427755103207,56.0,5.0,1
0.0,4.0,7.0,4.0,5.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,0.9999975000062501,20.0,5.0,1
0.0,4.0,6.0,4.0,8.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,0.9999975000062501,32.0,4.666666666666667,1
2.0,5.0,4.0,8.0,3.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,1.5999968000064002,15.0,5.666666666666667,1
1.0,3.0,6.0,4.0,7.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,1.3333288889037036,21.0,4.333333333333333,1
3.0,6.0,4.0,8.0,9.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.333331111114815,54.0,6.0,1
0.0,5.0,4.0,8.0,7.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,1.5999968000064002,35.0,5.666666666666667,1
0.0,4.0,5.0,6.0,3.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,1.499996250009375,12.0,5.0,1
0.0,3.0,5.0,4.0,5.0,Extrovert,1.0,0.0,1.0,0.0,8.0,0,1.3333288889037036,15.0,4.0,1
0.0,7.0,7.0,9.0,3.0,Extrovert,1.0,0.0,1.0,0.0,14.0,0,1.2857124489822158,21.0,7.666666666666667,1
0.0,4.0,7.0,5.0,4.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.2499968750078125,16.0,5.333333333333333,1
1.0,5.0,6.0,5.0,6.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,0.9999980000040001,30.0,5.333333333333333,1
0.0,6.0,4.0,9.0,8.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.4999975000041668,48.0,6.333333333333333,1
2.0,3.0,4.0,8.0,7.0,Extrovert,1.0,0.0,1.0,0.0,7.0,0,2.666657777807407,21.0,5.0,1
1.0,4.0,6.0,6.0,9.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.499996250009375,36.0,5.333333333333333,1
1.0,6.0,5.0,9.0,4.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.4999975000041668,24.0,6.666666666666667,1
1.0,4.0,5.0,6.0,5.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,1.499996250009375,20.0,5.0,1
2.0,4.0,7.0,4.0,8.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,0.9999975000062501,32.0,5.0,1
0.0,6.0,5.0,5.0,5.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,0.8333319444467593,30.0,5.333333333333333,1
0.0,7.0,4.0,7.0,4.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,0.9999985714306123,28.0,6.0,1
3.0,3.0,5.0,4.0,6.0,Extrovert,1.0,0.0,1.0,0.0,8.0,0,1.3333288889037036,18.0,4.0,1
3.0,7.0,5.0,6.268862911795962,7.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,0.8955505651843301,49.0,6.089620970598655,1
1.0,7.0,5.0,6.0,5.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,0.8571416326548106,35.0,6.0,1
3.0,5.0,6.0,6.268862911795962,9.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.2537700748190428,45.0,5.756287637265321,1
2.0,5.0,5.0,7.0,6.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,1.3999972000056,30.0,5.666666666666667,1
3.0,3.0,6.0,6.0,5.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,1.9999933333555555,15.0,5.0,1
0.0,4.0,4.0,5.0,5.0,Extrovert,1.0,0.0,1.0,0.0,8.0,0,1.2499968750078125,20.0,4.333333333333333,1
2.0,7.0,4.0,5.0,6.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,0.7142846938790088,42.0,5.333333333333333,1
1.0,7.0,5.0,8.0,8.0,Extrovert,1.0,0.0,1.0,0.0,12.0,0,1.142855510206414,56.0,6.666666666666667,1
0.0,3.963354474982382,4.0,7.0,4.0,Extrovert,1.0,0.0,1.0,0.0,7.963354474982382,0,1.7661761980725015,15.853417899929529,4.987784824994127,1
1.0,4.0,4.0,9.0,4.0,Extrovert,1.0,0.0,1.0,0.0,8.0,0,2.2499943750140625,16.0,5.666666666666667,1
0.0,5.0,4.0,5.0,3.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,0.9999980000040001,15.0,4.666666666666667,1
2.0,3.0,5.0,6.268862911795962,5.0,Extrovert,1.0,0.0,1.0,0.0,8.0,0,2.0896140052186363,15.0,4.756287637265321,1
2.0,7.0,4.0,5.0,6.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,0.7142846938790088,42.0,5.333333333333333,1
0.0,3.0,6.0,8.0,6.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,2.666657777807407,18.0,5.666666666666667,1
2.0,4.0,7.0,9.0,4.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,2.2499943750140625,16.0,6.666666666666667,1
0.0,4.0,5.0,6.0,5.0,Extrovert,1.0,0.0,1.0,0.0,9.0,0,1.499996250009375,20.0,5.0,1
2.0,5.0,6.0,9.0,5.0,Extrovert,1.0,0.0,1.0,0.0,11.0,0,1.7999964000072002,25.0,6.666666666666667,1
2.0,6.0,4.0,5.0,4.0,Extrovert,1.0,0.0,1.0,0.0,10.0,0,0.8333319444467593,24.0,5.0,1
